growth_rate,0.3,0.32,0.35,0.38,0.4
0.04,306.1259613894343,326.96800919712723,358.2310809086667,389.49415262020614,410.3362004278992
0.06,347.95360582932926,372.54397497978846,409.42952870547725,446.31508243116605,470.90545158162524
0.08,396.15472155026384,425.13202280499166,468.59797468708325,512.063926569175,541.0412278239029
0.1,451.60946319752475,485.71049960693347,536.8620542210463,588.0136088351595,622.114645244568
0.12,515.3031799675981,555.3761342280349,615.4855656186899,675.594997009345,715.6679512697816
0.14,588.33694791768,635.3560735149296,705.8847619108037,776.4134503066781,823.4325759039275
0.16,671.9389546953646,727.0209118718094,809.6438476364765,892.2667834011437,947.3487405775885
0.18,767.4767898383241,831.8987778461826,928.5317598579696,1025.164741869757,1089.5867298776154
