growth_rate,0.07,0.075,0.08,0.085,0.095,0.1,0.105,0.11
0.04,513.1398109035107,462.5036020461112,421.11426326721363,386.65874341314174,332.6015610973391,311.0174736747541,292.15450757386566,275.5317091382338
0.06,593.4297459678548,533.1391530364258,483.9000479819339,442.94638698199594,378.7833244858625,353.2035000118827,330.87186011680393,311.21341618308173
0.08,686.6249209078171,615.0401636354936,556.6215195035896,508.07197832800466,432.1032526790726,401.85888774671105,375.4799228843626,352.28116521148445
0.1,794.5870406741541,709.8252800199024,640.7005189515783,583.2951584616594,493.570465474873,457.894464871623,426.8046459819507,399.4870284983363
0.12,919.4104376714878,819.3149193439339,737.7356987477217,670.0318304258874,564.3186578632545,522.3332249807154,485.7734424094925,453.6752375365904
0.14,1063.4465565164576,945.552473182671,849.5210736544534,769.8705282091113,645.6191079306133,596.3220205589525,553.4257485296537,515.7917596370788
0.16,1229.330541663674,1090.8273300030837,978.0661615192315,884.5901868030254,738.8947957178127,681.1442538251381,630.9244844327743,586.8946896632814
0.18,1420.0100690404995,1257.6998386531923,1125.6178202486726,1016.1794072162074,845.7357072913641,778.2336317530235,719.5684742508225,668.1655112519367
