Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2000-02-17 00:00:00-05:00,64.7727279663086,65.50325012207031,62.88555145263672,65.3814926147461,42.14573287963867,566925,0.0,0.0
2000-02-18 00:00:00-05:00,63.8900146484375,64.86404418945312,61.97240447998047,61.97240447998047,39.94817352294922,662200,0.0,0.0
2000-02-22 00:00:00-05:00,62.70292282104492,63.25081253051758,61.24188232421875,62.763797760009766,40.45832824707031,817432,0.0,0.0
2000-02-23 00:00:00-05:00,64.95536041259766,65.9902572631836,64.04220581054688,65.80763244628906,42.42042541503906,898539,0.0,0.0
2000-02-24 00:00:00-05:00,65.625,65.625,62.99208450317383,63.37256622314453,40.850746154785156,905315,0.0,0.0
2000-02-25 00:00:00-05:00,63.55519485473633,63.61606979370117,59.719966888427734,60.3287353515625,38.88865661621094,1535688,0.0,0.0
2000-02-28 00:00:00-05:00,60.87662124633789,61.850650787353516,60.14610290527344,61.759334564208984,39.81083297729492,1149251,0.0,0.0
2000-02-29 00:00:00-05:00,62.094154357910156,62.94643020629883,61.66801834106445,62.39854049682617,40.22288131713867,2396035,0.0,0.0
2000-03-01 00:00:00-05:00,66.56858825683594,69.82548522949219,65.625,69.39935302734375,44.735687255859375,1694205,0.0,0.0
2000-03-02 00:00:00-05:00,69.88636779785156,70.49513244628906,67.81655883789062,68.91233825683594,44.42173767089844,597931,0.0,0.0
2000-03-03 00:00:00-05:00,71.438720703125,73.41720581054688,70.37337493896484,73.20413970947266,47.188297271728516,702445,0.0,0.0
2000-03-06 00:00:00-05:00,67.51217651367188,70.73863220214844,67.23822784423828,69.27759552001953,44.65719985961914,1352120,0.0,0.0
2000-03-07 00:00:00-05:00,69.24716186523438,69.76461029052734,66.72077941894531,66.842529296875,43.08753204345703,478632,0.0,0.0
2000-03-08 00:00:00-05:00,66.99472045898438,67.17735290527344,63.433441162109375,64.65097045898438,41.67481994628906,1003053,0.0,0.0
2000-03-09 00:00:00-05:00,65.625,67.32954406738281,65.0162353515625,66.90341186523438,43.12678527832031,1365056,0.0,0.0
2000-03-10 00:00:00-05:00,72.44318389892578,73.29545593261719,71.22564697265625,73.0215072631836,47.07057571411133,822565,0.0,0.0
2000-03-13 00:00:00-05:00,69.15584564208984,70.86038970947266,68.18181610107422,69.7037353515625,44.931888580322266,1052128,0.0,0.0
2000-03-14 00:00:00-05:00,71.89529418945312,71.92572784423828,67.39041900634766,67.42086029052734,43.4603271484375,898744,0.0,0.0
2000-03-15 00:00:00-05:00,67.7252426147461,67.93830871582031,63.0986213684082,63.67694854736328,41.04696273803711,1159928,0.0,0.0
2000-03-16 00:00:00-05:00,63.798702239990234,64.7727279663086,59.811283111572266,64.407470703125,41.517852783203125,1487229,0.0,0.0
2000-03-17 00:00:00-05:00,65.74674987792969,67.0860366821289,64.28571319580078,66.842529296875,43.08753204345703,906136,0.0,0.0
2000-03-20 00:00:00-05:00,68.18181610107422,68.72970581054688,65.68587493896484,66.4772720336914,42.852073669433594,796077,0.0,0.0
2000-03-21 00:00:00-05:00,62.155033111572266,64.04220581054688,60.3287353515625,63.06818389892578,40.65453338623047,907368,0.0,0.0
2000-03-22 00:00:00-05:00,61.789772033691406,64.407470703125,61.181007385253906,64.407470703125,41.517852783203125,1150483,0.0,0.0
2000-03-23 00:00:00-05:00,63.76826477050781,66.96428680419922,63.433441162109375,65.50325012207031,42.224212646484375,1563203,0.0,0.0
2000-03-24 00:00:00-05:00,66.41639709472656,67.6948013305664,63.31168746948242,64.25527954101562,41.41974639892578,1793587,0.0,0.0
2000-03-27 00:00:00-05:00,66.35552215576172,67.29911041259766,64.95536041259766,66.65990447998047,42.96980667114258,717640,0.0,0.0
2000-03-28 00:00:00-05:00,67.26866912841797,67.57305145263672,65.68587493896484,65.92938232421875,42.498897552490234,792381,0.0,0.0
2000-03-29 00:00:00-05:00,64.04220581054688,64.28571319580078,56.493507385253906,56.73701477050781,36.57337951660156,4515896,0.0,0.0
2000-03-30 00:00:00-05:00,56.006492614746094,57.680599212646484,51.92776107788086,53.7236213684082,34.63092041015625,2681859,0.0,0.0
2000-03-31 00:00:00-05:00,54.423702239990234,55.336849212646484,52.04951477050781,54.423702239990234,35.082191467285156,1939579,0.0,0.0
2000-04-03 00:00:00-04:00,53.02354049682617,53.26704406738281,47.4837646484375,48.701297760009766,31.39346694946289,3436459,0.0,0.0
2000-04-04 00:00:00-04:00,50.86241912841797,53.449676513671875,47.36201477050781,52.23214340209961,33.66948318481445,6464304,0.0,0.0
2000-04-05 00:00:00-04:00,52.079952239990234,58.62418746948242,51.92776107788086,57.95454406738281,37.35821533203125,2104667,0.0,0.0
2000-04-06 00:00:00-04:00,59.29383087158203,65.68587493896484,58.68506622314453,63.67694854736328,41.04696273803711,3040371,0.0,0.0
2000-04-07 00:00:00-04:00,63.95089340209961,64.1639633178711,61.66801834106445,63.25081253051758,40.772254943847656,1100792,0.0,0.0
2000-04-10 00:00:00-04:00,61.42451477050781,62.763797760009766,58.745941162109375,58.7763786315918,37.887977600097656,930981,0.0,0.0
2000-04-11 00:00:00-04:00,57.39143753051758,59.780845642089844,56.61526107788086,57.13270950317383,36.82846450805664,1380045,0.0,0.0
2000-04-12 00:00:00-04:00,56.8587646484375,57.13270950317383,52.96266174316406,52.96266174316406,34.14038848876953,1738557,0.0,0.0
2000-04-13 00:00:00-04:00,54.91071319580078,57.102272033691406,52.59740447998047,53.01593017578125,34.17473220825195,2598288,0.0,0.0
2000-04-14 00:00:00-04:00,52.90178680419922,53.084415435791016,46.57061767578125,47.20981979370117,30.432035446166992,2171811,0.0,0.0
2000-04-17 00:00:00-04:00,50.040584564208984,52.59740447998047,47.84902572631836,51.1363639831543,32.96315002441406,1545955,0.0,3.0
2000-04-18 00:00:00-04:00,53.053977966308594,56.25,51.86688232421875,55.88473892211914,36.02399444580078,1244868,0.0,0.0
2000-04-19 00:00:00-04:00,57.34577941894531,57.34577941894531,54.058441162109375,54.88027572631836,35.37651062011719,572059,0.0,0.0
2000-04-20 00:00:00-04:00,54.60633087158203,55.51948165893555,53.23660659790039,54.60633087158203,35.199920654296875,170153,0.0,0.0
2000-04-24 00:00:00-04:00,52.23214340209961,53.69318389892578,47.4837646484375,48.85348892211914,31.491558074951172,972459,0.0,0.0
2000-04-25 00:00:00-04:00,52.414772033691406,54.24106979370117,50.49715805053711,54.058441162109375,34.846736907958984,895116,0.0,0.0
2000-04-26 00:00:00-04:00,54.423702239990234,55.336849212646484,53.32792282104492,53.41923522949219,34.43470001220703,572743,0.0,0.0
2000-04-27 00:00:00-04:00,51.1363639831543,55.702110290527344,49.49269485473633,55.062904357910156,35.494224548339844,770479,0.0,0.0
2000-04-28 00:00:00-04:00,56.34131622314453,59.08076477050781,55.336849212646484,58.441558837890625,37.672157287597656,704567,0.0,0.0
2000-05-01 00:00:00-04:00,58.076297760009766,60.085227966308594,56.0673713684082,58.441558837890625,37.672157287597656,543175,0.0,0.0
2000-05-02 00:00:00-04:00,60.085227966308594,61.3636360168457,58.053470611572266,58.076297760009766,37.43669509887695,792792,0.0,0.0
2000-05-03 00:00:00-04:00,58.441558837890625,58.71550369262695,55.88473892211914,56.61526107788086,36.49489974975586,460563,0.0,0.0
2000-05-04 00:00:00-04:00,57.163150787353516,57.163150787353516,55.15422058105469,55.702110290527344,35.90626525878906,511896,0.0,0.0
2000-05-05 00:00:00-04:00,56.0673713684082,58.62418746948242,55.51948165893555,57.9849853515625,37.377845764160156,373775,0.0,0.0
2000-05-08 00:00:00-04:00,56.25,56.88920593261719,51.547279357910156,51.68425369262695,33.316314697265625,1600300,0.0,0.0
2000-05-09 00:00:00-04:00,52.688716888427734,52.780033111572266,48.305599212646484,50.040584564208984,32.25678253173828,1509063,0.0,0.0
2000-05-10 00:00:00-04:00,51.045047760009766,51.045047760009766,47.118507385253906,47.20981979370117,30.432035446166992,1364577,0.0,0.0
2000-05-11 00:00:00-04:00,50.405845642089844,51.50162124633789,47.118507385253906,48.12297058105469,31.02066421508789,2198162,0.0,0.0
2000-05-12 00:00:00-04:00,51.318992614746094,51.86688232421875,50.58847427368164,51.410308837890625,33.13972473144531,1447258,0.0,0.0
2000-05-15 00:00:00-04:00,52.23214340209961,54.149757385253906,50.9537353515625,54.058441162109375,34.846736907958984,607513,0.0,0.0
2000-05-16 00:00:00-04:00,55.336849212646484,57.52840805053711,54.97159194946289,56.25,36.25944519042969,770616,0.0,0.0
2000-05-17 00:00:00-04:00,55.062904357910156,55.61079406738281,54.058441162109375,55.336849212646484,35.670814514160156,582736,0.0,0.0
2000-05-18 00:00:00-04:00,55.74776840209961,56.98051834106445,55.702110290527344,56.0673713684082,36.14171600341797,739679,0.0,0.0
2000-05-19 00:00:00-04:00,54.423702239990234,54.423702239990234,50.77110290527344,51.68425369262695,33.316314697265625,789028,0.0,0.0
2000-05-22 00:00:00-04:00,49.675323486328125,51.59293746948242,45.29220962524414,47.84902572631836,30.844070434570312,1564572,0.0,0.0
2000-05-23 00:00:00-04:00,49.4013786315918,50.22321319580078,46.93587875366211,46.93587875366211,30.255451202392578,1093537,0.0,0.0
2000-05-24 00:00:00-04:00,47.98599624633789,48.48823165893555,44.287742614746094,48.48823165893555,31.256120681762695,1738968,0.0,0.0
2000-05-25 00:00:00-04:00,49.31006622314453,52.04951477050781,47.66639709472656,48.031654357910156,30.961809158325195,884781,0.0,0.0
2000-05-26 00:00:00-04:00,50.58847427368164,52.96266174316406,50.22321319580078,51.95819854736328,33.49289321899414,845700,0.0,0.0
2000-05-30 00:00:00-04:00,52.414772033691406,54.149757385253906,51.77556610107422,53.23660659790039,34.31697463989258,641393,0.0,0.0
2000-05-31 00:00:00-04:00,52.96266174316406,54.423702239990234,51.318992614746094,51.95819854736328,33.49289321899414,612715,0.0,0.0
2000-06-01 00:00:00-04:00,53.46489334106445,58.441558837890625,52.96266174316406,58.25893020629883,37.55442810058594,1383262,0.0,0.0
2000-06-02 00:00:00-04:00,59.90259552001953,63.00730514526367,59.90259552001953,62.733360290527344,40.438697814941406,1323716,0.0,0.0
2000-06-05 00:00:00-04:00,59.62865447998047,61.181007385253906,58.53287124633789,60.17654037475586,38.790550231933594,593961,0.0,0.0
2000-06-06 00:00:00-04:00,60.72443389892578,61.3636360168457,58.076297760009766,58.53287124633789,37.73101806640625,843030,0.0,0.0
2000-06-07 00:00:00-04:00,54.149757385253906,56.797889709472656,53.69318389892578,56.0673713684082,36.14171600341797,1161092,0.0,0.0
2000-06-08 00:00:00-04:00,59.90259552001953,60.26785659790039,57.52840805053711,58.441558837890625,37.672157287597656,579588,0.0,0.0
2000-06-09 00:00:00-04:00,60.99837875366211,62.55073165893555,60.63311767578125,62.55073165893555,40.320980072021484,614973,0.0,0.0
2000-06-12 00:00:00-04:00,61.72889709472656,62.55073165893555,59.17207717895508,59.811283111572266,38.55510330200195,791218,0.0,0.0
2000-06-13 00:00:00-04:00,59.53733825683594,60.26785659790039,58.80681610107422,60.085227966308594,38.73168182373047,376718,0.0,0.0
2000-06-14 00:00:00-04:00,60.81574630737305,60.81574630737305,57.71104049682617,58.25893020629883,37.55442810058594,610935,0.0,0.0
2000-06-15 00:00:00-04:00,56.61526107788086,58.076297760009766,55.336849212646484,56.797889709472656,36.612632751464844,916813,0.0,0.0
2000-06-16 00:00:00-04:00,58.1676139831543,58.80681610107422,57.437095642089844,58.25893020629883,37.55442810058594,5564876,0.0,0.0
2000-06-19 00:00:00-04:00,58.25893020629883,59.53733825683594,56.797889709472656,59.446022033691406,38.319644927978516,1580245,0.0,0.0
2000-06-20 00:00:00-04:00,61.63758087158203,63.37256622314453,61.5462646484375,62.824676513671875,40.49756622314453,1455197,0.0,0.0
2000-06-21 00:00:00-04:00,64.10308074951172,65.10755157470703,63.00730514526367,64.28571319580078,41.439369201660156,1821854,0.0,0.0
2000-06-22 00:00:00-04:00,65.83806610107422,66.29463958740234,63.55519485473633,63.737823486328125,41.08619689941406,1268755,0.0,0.0
2000-06-23 00:00:00-04:00,65.3814926147461,66.11201477050781,62.55073165893555,63.18993377685547,40.73301315307617,439413,0.0,0.0
2000-06-26 00:00:00-04:00,63.4638786315918,63.55519485473633,62.55073165893555,62.824676513671875,40.49756622314453,545708,0.0,0.0
2000-06-27 00:00:00-04:00,65.65544128417969,66.29463958740234,64.10308074951172,64.65097045898438,41.67481994628906,1488940,0.0,0.0
2000-06-28 00:00:00-04:00,65.70109558105469,66.65990447998047,65.19886779785156,65.47280883789062,42.204586029052734,1111059,0.0,0.0
2000-06-29 00:00:00-04:00,63.37256622314453,63.55519485473633,59.719966888427734,62.18547058105469,40.08552932739258,1842182,0.0,0.0
2000-06-30 00:00:00-04:00,63.737823486328125,64.46834564208984,63.28125,64.46834564208984,41.557090759277344,703404,0.0,0.0
2000-07-03 00:00:00-04:00,61.72889709472656,62.459415435791016,61.3636360168457,62.18547058105469,40.08552932739258,357554,0.0,0.0
2000-07-05 00:00:00-04:00,59.53733825683594,59.53733825683594,56.25,56.52394485473633,36.43603515625,1267112,0.0,0.0
2000-07-06 00:00:00-04:00,59.35470962524414,59.719966888427734,58.1676139831543,58.98944854736328,38.025325775146484,1942043,0.0,0.0
2000-07-07 00:00:00-04:00,61.72889709472656,62.27678680419922,60.90706253051758,62.00284194946289,39.96780776977539,1130086,0.0,0.0
2000-07-10 00:00:00-04:00,63.18993377685547,64.7422866821289,62.094154357910156,63.4638786315918,40.90961456298828,643309,0.0,0.0
2000-07-11 00:00:00-04:00,63.4638786315918,65.0162353515625,61.91152572631836,62.824676513671875,40.49756622314453,1906725,0.0,0.0
2000-07-12 00:00:00-04:00,64.08025360107422,64.83360290527344,62.459415435791016,64.46834564208984,41.557090759277344,520178,0.0,0.0
2000-07-13 00:00:00-04:00,65.0162353515625,65.0162353515625,63.737823486328125,64.28571319580078,41.439369201660156,1071566,0.0,0.0
2000-07-14 00:00:00-04:00,66.842529296875,67.39041900634766,66.11201477050781,67.02516174316406,43.20525360107422,858430,0.0,0.0
2000-07-17 00:00:00-04:00,68.30357360839844,69.39935302734375,67.48173522949219,68.66883087158203,44.26477813720703,1032416,0.0,0.0
2000-07-18 00:00:00-04:00,66.4772720336914,66.65990447998047,65.0162353515625,65.29017639160156,42.08686065673828,478427,0.0,0.0
2000-07-19 00:00:00-04:00,62.824676513671875,64.28571319580078,62.459415435791016,63.18993377685547,40.73301315307617,524011,0.0,0.0
2000-07-20 00:00:00-04:00,62.368099212646484,64.92491912841797,62.27678680419922,64.65097045898438,41.67481994628906,1407765,0.0,0.0
2000-07-21 00:00:00-04:00,65.0162353515625,65.24452209472656,63.829139709472656,64.28571319580078,41.439369201660156,2055729,0.0,0.0
2000-07-24 00:00:00-04:00,63.28125,63.28125,60.26785659790039,61.181007385253906,39.43803405761719,573838,0.0,0.0
2000-07-25 00:00:00-04:00,63.96611022949219,64.28571319580078,62.459415435791016,63.37256622314453,40.850746154785156,292121,0.0,0.0
2000-07-26 00:00:00-04:00,63.41822052001953,63.55519485473633,61.181007385253906,61.91152572631836,39.908935546875,641256,0.0,0.0
2000-07-27 00:00:00-04:00,60.35917282104492,60.35917282104492,56.61526107788086,56.98051834106445,36.730342864990234,928312,0.0,0.0
2000-07-28 00:00:00-04:00,57.34577941894531,57.34577941894531,53.69318389892578,53.96712875366211,34.78788375854492,1556564,0.0,0.0
2000-07-31 00:00:00-04:00,56.15868377685547,58.966617584228516,55.15422058105469,58.076297760009766,37.43669509887695,974375,0.0,0.0
2000-08-01 00:00:00-04:00,58.076297760009766,58.441558837890625,55.61079406738281,55.953224182128906,36.06814193725586,668976,0.0,0.0
2000-08-02 00:00:00-04:00,54.423702239990234,55.88473892211914,54.3323860168457,54.97159194946289,35.43537139892578,603269,0.0,0.0
2000-08-03 00:00:00-04:00,47.529422760009766,50.22321319580078,46.84456253051758,49.675323486328125,32.02133560180664,4767772,0.0,0.0
2000-08-04 00:00:00-04:00,51.77556610107422,52.23214340209961,49.58401107788086,49.766639709472656,32.08019256591797,1783115,0.0,0.0
2000-08-07 00:00:00-04:00,49.49269485473633,49.85795593261719,49.12743377685547,49.4013786315918,31.844738006591797,1385658,0.0,0.0
2000-08-08 00:00:00-04:00,48.670860290527344,48.94480514526367,47.3011360168457,48.21428680419922,31.07953453063965,716887,0.0,0.0
2000-08-09 00:00:00-04:00,51.77556610107422,51.77556610107422,49.31006622314453,49.4013786315918,31.844738006591797,1766688,0.0,0.0
2000-08-10 00:00:00-04:00,50.8167610168457,50.86241912841797,48.94480514526367,49.49269485473633,31.903606414794922,2281664,0.0,0.0
2000-08-11 00:00:00-04:00,49.94926834106445,50.77110290527344,49.12743377685547,50.58847427368164,32.60995864868164,1164514,0.0,0.0
2000-08-14 00:00:00-04:00,52.23214340209961,52.96266174316406,51.22768020629883,52.414772033691406,33.787227630615234,2244636,0.0,0.0
2000-08-15 00:00:00-04:00,53.23660659790039,53.87581253051758,52.59740447998047,53.60186767578125,34.55243682861328,1007708,0.0,0.0
2000-08-16 00:00:00-04:00,54.88027572631836,55.336849212646484,54.149757385253906,54.69764709472656,35.258785247802734,520931,0.0,0.0
2000-08-17 00:00:00-04:00,56.52394485473633,57.52840805053711,56.0673713684082,57.437095642089844,37.024662017822266,614357,0.0,0.0
2000-08-18 00:00:00-04:00,59.446022033691406,59.90259552001953,58.441558837890625,59.17207717895508,38.1430549621582,930571,0.0,0.0
2000-08-21 00:00:00-04:00,58.076297760009766,58.62418746948242,57.25446319580078,57.71104049682617,37.20125198364258,748098,0.0,0.0
2000-08-22 00:00:00-04:00,58.53287124633789,59.62865447998047,58.53287124633789,59.26339340209961,38.20192337036133,335857,0.0,0.0
2000-08-23 00:00:00-04:00,56.61526107788086,59.62865447998047,56.34131622314453,59.26339340209961,38.20192337036133,475073,0.0,0.0
2000-08-24 00:00:00-04:00,60.45048522949219,60.63311767578125,59.53733825683594,59.99391174316406,38.672828674316406,930434,0.0,0.0
2000-08-25 00:00:00-04:00,59.37753677368164,59.446022033691406,57.071834564208984,57.80235290527344,37.2601203918457,598273,0.0,0.0
2000-08-28 00:00:00-04:00,57.89366912841797,57.89366912841797,57.34577941894531,57.71104049682617,37.20125198364258,370764,0.0,0.0
2000-08-29 00:00:00-04:00,56.88920593261719,56.88920593261719,56.4326286315918,56.706573486328125,36.55376434326172,573017,0.0,0.0
2000-08-30 00:00:00-04:00,56.88920593261719,56.88920593261719,54.97159194946289,55.24553680419922,35.611961364746094,864316,0.0,0.0
2000-08-31 00:00:00-04:00,55.428165435791016,55.88473892211914,55.24553680419922,55.702110290527344,35.90626525878906,1713507,0.0,0.0
2000-09-01 00:00:00-04:00,59.35470962524414,60.63311767578125,58.555702209472656,59.811283111572266,38.55510330200195,785468,0.0,0.0
2000-09-05 00:00:00-04:00,62.733360290527344,62.824676513671875,59.719966888427734,60.17654037475586,38.790550231933594,1525079,0.0,0.0
2000-09-06 00:00:00-04:00,57.89366912841797,57.89366912841797,55.336849212646484,55.61079406738281,35.847415924072266,809013,0.0,0.0
2000-09-07 00:00:00-04:00,55.24553680419922,57.9849853515625,54.58350372314453,57.52840805053711,37.08353042602539,393145,0.0,0.0
2000-09-08 00:00:00-04:00,56.706573486328125,56.706573486328125,54.149757385253906,54.423702239990234,35.082191467285156,286508,0.0,0.0
2000-09-11 00:00:00-04:00,53.69318389892578,54.69764709472656,53.053977966308594,53.14529037475586,34.25811767578125,484108,0.0,0.0
2000-09-12 00:00:00-04:00,53.41923522949219,54.78895950317383,52.414772033691406,52.414772033691406,33.787227630615234,350093,0.0,0.0
2000-09-13 00:00:00-04:00,50.58847427368164,53.14529037475586,50.405845642089844,52.50608825683594,33.8460693359375,435649,0.0,0.0
2000-09-14 00:00:00-04:00,55.062904357910156,55.15422058105469,53.23660659790039,53.51055145263672,34.49356460571289,466312,0.0,0.0
2000-09-15 00:00:00-04:00,53.32792282104492,53.60186767578125,50.58847427368164,51.1363639831543,32.96315002441406,515387,0.0,0.0
2000-09-18 00:00:00-04:00,52.414772033691406,52.414772033691406,50.22321319580078,50.405845642089844,32.49224090576172,536947,0.0,0.0
2000-09-19 00:00:00-04:00,50.45150375366211,52.04951477050781,49.675323486328125,51.59293746948242,33.257450103759766,826535,0.0,0.0
2000-09-20 00:00:00-04:00,50.9537353515625,51.045047760009766,48.85348892211914,50.67979049682617,32.6688232421875,706347,0.0,0.0
2000-09-21 00:00:00-04:00,49.58401107788086,50.31452941894531,48.762176513671875,49.94926834106445,32.19791030883789,691973,0.0,0.0
2000-09-22 00:00:00-04:00,47.66639709472656,49.31006622314453,46.75324630737305,47.66639709472656,30.72635269165039,2377555,0.0,0.0
2000-09-25 00:00:00-04:00,50.26887130737305,50.31452941894531,47.118507385253906,47.3011360168457,30.490903854370117,1007981,0.0,0.0
2000-09-26 00:00:00-04:00,47.34679412841797,47.4837646484375,46.022727966308594,46.47930145263672,29.961137771606445,1587227,0.0,0.0
2000-09-27 00:00:00-04:00,48.031654357910156,48.396915435791016,46.57061767578125,47.57508087158203,30.667484283447266,1167183,0.0,0.0
2000-09-28 00:00:00-04:00,46.66193389892578,49.85795593261719,46.38798522949219,49.4013786315918,31.844738006591797,1157806,0.0,0.0
2000-09-29 00:00:00-04:00,48.396915435791016,48.762176513671875,46.93587875366211,47.20981979370117,30.432035446166992,1132687,0.0,0.0
2000-10-02 00:00:00-04:00,44.83563232421875,45.84009552001953,42.735389709472656,43.64854049682617,28.136383056640625,6158357,0.0,0.0
2000-10-03 00:00:00-04:00,45.657466888427734,46.20535659790039,44.92694854736328,45.20089340209961,29.137060165405273,3377665,0.0,0.0
2000-10-04 00:00:00-04:00,46.70758819580078,47.4837646484375,45.748783111572266,47.20981979370117,30.432035446166992,2640176,0.0,0.0
2000-10-05 00:00:00-04:00,48.282772064208984,49.49269485473633,47.66639709472656,48.031654357910156,30.961809158325195,1691057,0.0,0.0
2000-10-06 00:00:00-04:00,45.56615447998047,45.93141174316406,43.46590805053711,44.47037124633789,28.666149139404297,1511938,0.0,0.0
2000-10-09 00:00:00-04:00,43.64854049682617,44.56168746948242,42.1875,44.013797760009766,28.371845245361328,983752,0.0,0.0
2000-10-10 00:00:00-04:00,43.009334564208984,43.19196319580078,39.63068389892578,40.17856979370117,25.899606704711914,2124105,0.0,0.0
2000-10-11 00:00:00-04:00,38.44358825683594,39.63068389892578,37.43912124633789,38.352272033691406,24.722349166870117,1254997,0.0,0.0
2000-10-12 00:00:00-04:00,39.53936767578125,39.63068389892578,36.61729049682617,37.256492614746094,24.015993118286133,1073209,0.0,0.0
2000-10-13 00:00:00-04:00,39.72199630737305,42.27881622314453,39.26542282104492,42.09618377685547,27.135725021362305,2543396,0.0,0.0
2000-10-16 00:00:00-04:00,42.91801834106445,43.374595642089844,39.995941162109375,40.087257385253906,25.840742111206055,1919661,0.0,0.0
2000-10-17 00:00:00-04:00,38.44358825683594,38.717533111572266,33.329952239990234,34.12895584106445,21.999950408935547,3408670,0.0,0.0
2000-10-18 00:00:00-04:00,31.777597427368164,35.704139709472656,30.407873153686523,34.79098892211914,22.42670440673828,2695548,0.0,0.0
2000-10-19 00:00:00-04:00,37.53043746948242,39.08279037475586,36.8912353515625,38.626216888427734,24.898944854736328,1187922,0.0,0.0
2000-10-20 00:00:00-04:00,37.80438232421875,40.361202239990234,37.62175369262695,39.44805145263672,25.428701400756836,1232411,0.0,0.0
