wacc_rate,0.015,0.02,0.025,0.03,0.035
0.07,518.2573861793081,552.0849480841542,593.4297459678548,645.1107433224809,711.5577399212855
0.075,473.6702464971653,500.70156765137466,533.1391530364258,572.785090729266,622.3425128453164
0.08,436.0373097937243,457.9743981299871,483.9000479819339,515.0108278042701,553.0351142537921
0.085,403.8649564606912,421.9025397782166,442.94638698199594,467.8163882228263,497.6603897118226
0.095,351.7952259862381,364.38967195272954,378.7833244858625,395.39138510101594,414.76745581869505
0.1,330.4486995969299,341.11501229143903,353.2035000118827,367.0189145495327,382.9597774775903
0.105,311.5301714890103,320.63214260797196,330.87186011680393,342.4768732934801,355.73974549539565
0.11,294.6542659594024,302.4738646761399,311.21341618308173,321.0454116283914,332.1883397997422
